timestamp_local,weekday,official_hours,os,dns_hostname,dns_time_ms,dns_error,http_url,http_time_ms,http_status,http_error,ping_target,ping_rc,ping_elapsed_ms,ping_loss_pct,ping_rtt_min_ms,ping_rtt_avg_ms,ping_rtt_max_ms,ping_jitter_ms,ping_stderr,notes
2026-01-16 16:15:00,Friday,yes,Windows,www.google.com,2,,https://www.google.com/generate_204,308,204,,1.1.1.1,0,9160,0.0,30.0,32.7,39.0,2.6851443164195103,,
2026-01-16 16:15:00,Friday,yes,Windows,www.google.com,2,,https://www.google.com/generate_204,308,204,,8.8.8.8,0,9125,0.0,30.0,30.6,33.0,0.916515138991168,,
2026-01-16 16:20:00,Friday,yes,Windows,www.google.com,2,,https://www.google.com/generate_204,239,204,,192.168.0.1,1,18958,100.0,,,,,,
2026-01-16 16:20:00,Friday,yes,Windows,www.google.com,2,,https://www.google.com/generate_204,239,204,,1.1.1.1,0,9160,0.0,30.0,30.3,31.0,0.458257569495584,,
2026-01-16 16:20:00,Friday,yes,Windows,www.google.com,2,,https://www.google.com/generate_204,239,204,,8.8.8.8,0,9119,0.0,30.0,30.0,30.0,0.0,,
2026-01-16 16:25:00,Friday,yes,Windows,www.google.com,2,,https://www.google.com/generate_204,122,204,,192.168.0.1,1,18568,100.0,,,,,,
2026-01-16 16:25:00,Friday,yes,Windows,www.google.com,2,,https://www.google.com/generate_204,122,204,,1.1.1.1,0,9137,0.0,30.0,30.5,32.0,0.6708203932499369,,
2026-01-16 16:25:00,Friday,yes,Windows,www.google.com,2,,https://www.google.com/generate_204,122,204,,8.8.8.8,0,9113,0.0,30.0,30.1,31.0,0.3,,
2026-01-16 16:30:00,Friday,yes,Windows,www.google.com,2,,https://www.google.com/generate_204,118,204,,192.168.0.1,1,18614,100.0,,,,,,
2026-01-16 16:30:00,Friday,yes,Windows,www.google.com,2,,https://www.google.com/generate_204,118,204,,1.1.1.1,0,9134,0.0,30.0,30.4,31.0,0.4898979485566356,,
2026-01-16 16:30:00,Friday,yes,Windows,www.google.com,2,,https://www.google.com/generate_204,118,204,,8.8.8.8,0,9139,0.0,30.0,30.0,30.0,0.0,,
2026-01-16 16:35:00,Friday,yes,Windows,www.google.com,81,,https://www.google.com/generate_204,365,204,,192.168.0.1,1,18764,100.0,,,,,,
2026-01-16 16:35:00,Friday,yes,Windows,www.google.com,81,,https://www.google.com/generate_204,365,204,,1.1.1.1,0,9132,0.0,31.0,48.9,151.0,34.232878932394804,,
2026-01-16 16:35:00,Friday,yes,Windows,www.google.com,81,,https://www.google.com/generate_204,365,204,,8.8.8.8,0,9211,0.0,30.0,49.9,120.0,28.0836251221241,,
2026-01-16 16:40:00,Friday,yes,Windows,www.google.com,2,,https://www.google.com/generate_204,171,204,,192.168.0.1,1,18954,100.0,,,,,,
2026-01-16 16:40:00,Friday,yes,Windows,www.google.com,2,,https://www.google.com/generate_204,171,204,,1.1.1.1,0,9322,0.0,30.0,67.6,199.0,64.9079347999919,,
2026-01-16 16:40:00,Friday,yes,Windows,www.google.com,2,,https://www.google.com/generate_204,171,204,,8.8.8.8,0,9149,0.0,30.0,44.0,137.0,31.959349179856588,,
2026-01-16 16:45:00,Friday,yes,Windows,www.google.com,3,,https://www.google.com/generate_204,181,204,,192.168.0.1,1,18824,100.0,,,,,,
2026-01-16 16:45:00,Friday,yes,Windows,www.google.com,3,,https://www.google.com/generate_204,181,204,,1.1.1.1,0,9212,0.0,30.0,41.6,113.0,24.65846710564142,,
2026-01-16 16:45:00,Friday,yes,Windows,www.google.com,3,,https://www.google.com/generate_204,181,204,,8.8.8.8,0,9140,0.0,30.0,42.1,126.0,28.349426801965503,,
2026-01-16 16:50:00,Friday,yes,Windows,www.google.com,2,,https://www.google.com/generate_204,247,204,,192.168.0.1,1,18895,100.0,,,,,,
2026-01-16 16:50:00,Friday,yes,Windows,www.google.com,2,,https://www.google.com/generate_204,247,204,,1.1.1.1,0,9137,0.0,30.0,98.4,244.0,85.04375344491798,,
2026-01-16 16:50:00,Friday,yes,Windows,www.google.com,2,,https://www.google.com/generate_204,247,204,,8.8.8.8,0,9144,0.0,30.0,35.0,61.0,9.186947262284681,,
2026-01-16 16:55:00,Friday,yes,Windows,www.google.com,2,,https://www.google.com/generate_204,124,204,,192.168.0.1,1,18564,100.0,,,,,,
2026-01-16 16:55:00,Friday,yes,Windows,www.google.com,2,,https://www.google.com/generate_204,124,204,,1.1.1.1,0,9139,0.0,30.0,30.7,32.0,0.6403124237432849,,
2026-01-16 16:55:00,Friday,yes,Windows,www.google.com,2,,https://www.google.com/generate_204,124,204,,8.8.8.8,0,9129,0.0,30.0,30.0,30.0,0.0,,
2026-01-16 17:00:00,Friday,yes,Windows,www.google.com,3,,https://www.google.com/generate_204,120,204,,192.168.0.1,1,18589,100.0,,,,,,
2026-01-16 17:00:00,Friday,yes,Windows,www.google.com,3,,https://www.google.com/generate_204,120,204,,1.1.1.1,0,9141,0.0,30.0,30.3,31.0,0.458257569495584,,
2026-01-16 17:00:00,Friday,yes,Windows,www.google.com,3,,https://www.google.com/generate_204,120,204,,8.8.8.8,0,9139,0.0,30.0,30.0,30.0,0.0,,
2026-01-16 17:05:00,Friday,yes,Windows,www.google.com,143,,https://www.google.com/generate_204,125,204,,192.168.0.1,1,18925,100.0,,,,,,
2026-01-16 17:05:00,Friday,yes,Windows,www.google.com,143,,https://www.google.com/generate_204,125,204,,1.1.1.1,0,9117,0.0,30.0,31.0,35.0,1.4142135623730951,,
2026-01-16 17:05:00,Friday,yes,Windows,www.google.com,143,,https://www.google.com/generate_204,125,204,,8.8.8.8,0,9129,0.0,30.0,30.2,31.0,0.4,,
2026-01-16 17:10:00,Friday,yes,Windows,www.google.com,4,,https://www.google.com/generate_204,119,204,,192.168.0.1,1,18623,100.0,,,,,,
2026-01-16 17:10:00,Friday,yes,Windows,www.google.com,4,,https://www.google.com/generate_204,119,204,,1.1.1.1,0,9118,0.0,30.0,30.9,35.0,1.445683229480096,,
2026-01-16 17:10:00,Friday,yes,Windows,www.google.com,4,,https://www.google.com/generate_204,119,204,,8.8.8.8,0,9146,0.0,30.0,31.3,42.0,3.5791060336346563,,
2026-01-16 17:15:00,Friday,yes,Windows,www.google.com,3,,https://www.google.com/generate_204,304,204,,192.168.0.1,1,18896,100.0,,,,,,
2026-01-16 17:15:00,Friday,yes,Windows,www.google.com,3,,https://www.google.com/generate_204,304,204,,1.1.1.1,0,9115,0.0,30.0,30.2,31.0,0.4,,
2026-01-16 17:15:00,Friday,yes,Windows,www.google.com,3,,https://www.google.com/generate_204,304,204,,8.8.8.8,0,9107,0.0,30.0,30.2,32.0,0.6,,
2026-01-16 17:20:00,Friday,yes,Windows,www.google.com,16,,https://www.google.com/generate_204,168,204,,192.168.0.1,1,18585,100.0,,,,,,
2026-01-16 17:20:00,Friday,yes,Windows,www.google.com,16,,https://www.google.com/generate_204,168,204,,1.1.1.1,0,9133,0.0,30.0,30.2,31.0,0.4,,
2026-01-16 17:20:00,Friday,yes,Windows,www.google.com,16,,https://www.google.com/generate_204,168,204,,8.8.8.8,0,9144,0.0,30.0,30.1,31.0,0.3,,
2026-01-16 17:25:00,Friday,yes,Windows,www.google.com,2,,https://www.google.com/generate_204,114,204,,192.168.0.1,1,18579,100.0,,,,,,
2026-01-16 17:25:00,Friday,yes,Windows,www.google.com,2,,https://www.google.com/generate_204,114,204,,1.1.1.1,0,9113,0.0,30.0,30.3,31.0,0.458257569495584,,
2026-01-16 17:25:00,Friday,yes,Windows,www.google.com,2,,https://www.google.com/generate_204,114,204,,8.8.8.8,0,9111,0.0,30.0,30.0,30.0,0.0,,
2026-01-16 17:30:00,Friday,yes,Windows,www.google.com,3,,https://www.google.com/generate_204,250,204,,192.168.0.1,1,19013,100.0,,,,,,
2026-01-16 17:30:00,Friday,yes,Windows,www.google.com,3,,https://www.google.com/generate_204,250,204,,1.1.1.1,0,9144,0.0,30.0,30.2,31.0,0.4,,
2026-01-16 17:30:00,Friday,yes,Windows,www.google.com,3,,https://www.google.com/generate_204,250,204,,8.8.8.8,0,9124,0.0,30.0,30.0,30.0,0.0,,
2026-01-16 17:35:00,Friday,yes,Windows,www.google.com,3,,https://www.google.com/generate_204,245,204,,192.168.0.1,1,18958,100.0,,,,,,
2026-01-16 17:35:00,Friday,yes,Windows,www.google.com,3,,https://www.google.com/generate_204,245,204,,1.1.1.1,0,9150,0.0,30.0,31.2,39.0,2.6758176320519302,,
2026-01-16 17:35:00,Friday,yes,Windows,www.google.com,3,,https://www.google.com/generate_204,245,204,,8.8.8.8,0,9161,0.0,30.0,30.0,30.0,0.0,,
2026-01-16 17:40:00,Friday,yes,Windows,www.google.com,2,,https://www.google.com/generate_204,158,204,,192.168.0.1,1,18995,100.0,,,,,,
2026-01-16 17:40:00,Friday,yes,Windows,www.google.com,2,,https://www.google.com/generate_204,158,204,,1.1.1.1,0,9147,0.0,30.0,31.3,35.0,1.268857754044952,,
2026-01-16 17:40:00,Friday,yes,Windows,www.google.com,2,,https://www.google.com/generate_204,158,204,,8.8.8.8,0,9140,0.0,30.0,30.0,30.0,0.0,,
2026-01-16 17:45:00,Friday,yes,Windows,www.google.com,2,,https://www.google.com/generate_204,126,204,,192.168.0.1,1,18566,100.0,,,,,,
2026-01-16 17:45:00,Friday,yes,Windows,www.google.com,2,,https://www.google.com/generate_204,126,204,,1.1.1.1,0,9146,0.0,30.0,30.9,35.0,1.445683229480096,,
2026-01-16 17:45:00,Friday,yes,Windows,www.google.com,2,,https://www.google.com/generate_204,126,204,,8.8.8.8,0,9124,0.0,30.0,30.0,30.0,0.0,,
2026-01-16 17:50:00,Friday,yes,Windows,www.google.com,2,,https://www.google.com/generate_204,124,204,,192.168.0.1,1,18587,100.0,,,,,,
2026-01-16 17:50:00,Friday,yes,Windows,www.google.com,2,,https://www.google.com/generate_204,124,204,,1.1.1.1,0,9132,0.0,30.0,30.9,34.0,1.1357816691600546,,
2026-01-16 17:50:00,Friday,yes,Windows,www.google.com,2,,https://www.google.com/generate_204,124,204,,8.8.8.8,0,9140,0.0,30.0,30.0,30.0,0.0,,
2026-01-16 17:55:00,Friday,yes,Windows,www.google.com,136,,https://www.google.com/generate_204,111,204,,192.168.0.1,1,18959,100.0,,,,,,
2026-01-16 17:55:00,Friday,yes,Windows,www.google.com,136,,https://www.google.com/generate_204,111,204,,1.1.1.1,0,9145,0.0,30.0,30.7,35.0,1.4866068747318506,,
2026-01-16 17:55:00,Friday,yes,Windows,www.google.com,136,,https://www.google.com/generate_204,111,204,,8.8.8.8,0,9162,0.0,30.0,30.2,32.0,0.6,,
2026-01-17 07:00:00,Saturday,yes,Windows,www.google.com,5,,https://www.google.com/generate_204,117,204,,192.168.0.1,1,18865,100.0,,,,,,
2026-01-17 07:00:00,Saturday,yes,Windows,www.google.com,5,,https://www.google.com/generate_204,117,204,,1.1.1.1,0,9128,0.0,30.0,30.2,31.0,0.4,,
2026-01-17 07:00:00,Saturday,yes,Windows,www.google.com,5,,https://www.google.com/generate_204,117,204,,8.8.8.8,0,9139,0.0,30.0,30.0,30.0,0.0,,
2026-01-17 07:05:00,Saturday,yes,Windows,www.google.com,17,,https://www.google.com/generate_204,125,204,,192.168.0.1,1,18569,100.0,,,,,,
2026-01-17 07:05:00,Saturday,yes,Windows,www.google.com,17,,https://www.google.com/generate_204,125,204,,1.1.1.1,0,9103,0.0,30.0,30.2,31.0,0.4,,
2026-01-17 07:05:00,Saturday,yes,Windows,www.google.com,17,,https://www.google.com/generate_204,125,204,,8.8.8.8,0,9129,0.0,30.0,30.0,30.0,0.0,,
2026-01-17 07:10:00,Saturday,yes,Windows,www.google.com,2,,https://www.google.com/generate_204,110,204,,192.168.0.1,1,18632,100.0,,,,,,
2026-01-17 07:10:00,Saturday,yes,Windows,www.google.com,2,,https://www.google.com/generate_204,110,204,,1.1.1.1,0,9155,0.0,30.0,30.9,35.0,1.445683229480096,,
2026-01-17 07:10:00,Saturday,yes,Windows,www.google.com,2,,https://www.google.com/generate_204,110,204,,8.8.8.8,0,9118,0.0,30.0,30.0,30.0,0.0,,
2026-01-17 07:15:00,Saturday,yes,Windows,www.google.com,87,,https://www.google.com/generate_204,123,204,,192.168.0.1,1,19003,100.0,,,,,,
2026-01-17 07:15:00,Saturday,yes,Windows,www.google.com,87,,https://www.google.com/generate_204,123,204,,1.1.1.1,0,9131,0.0,30.0,30.2,31.0,0.4,,
2026-01-17 07:15:00,Saturday,yes,Windows,www.google.com,87,,https://www.google.com/generate_204,123,204,,8.8.8.8,0,9139,0.0,30.0,30.0,30.0,0.0,,
2026-01-17 07:20:00,Saturday,yes,Windows,www.google.com,93,,https://www.google.com/generate_204,164,204,,192.168.0.1,1,18957,100.0,,,,,,
2026-01-17 07:20:00,Saturday,yes,Windows,www.google.com,93,,https://www.google.com/generate_204,164,204,,1.1.1.1,0,9134,0.0,30.0,30.8,35.0,1.469693845669907,,
2026-01-17 07:20:00,Saturday,yes,Windows,www.google.com,93,,https://www.google.com/generate_204,164,204,,8.8.8.8,0,9121,0.0,30.0,30.2,32.0,0.6,,
2026-01-17 07:25:00,Saturday,yes,Windows,www.google.com,3,,https://www.google.com/generate_204,252,204,,192.168.0.1,1,18970,100.0,,,,,,
2026-01-17 07:25:00,Saturday,yes,Windows,www.google.com,3,,https://www.google.com/generate_204,252,204,,1.1.1.1,0,9124,0.0,30.0,30.3,31.0,0.458257569495584,,
2026-01-17 07:25:00,Saturday,yes,Windows,www.google.com,3,,https://www.google.com/generate_204,252,204,,8.8.8.8,0,9094,0.0,30.0,30.0,30.0,0.0,,
2026-01-17 07:30:00,Saturday,yes,Windows,www.google.com,2,,https://www.google.com/generate_204,123,204,,192.168.0.1,1,18585,100.0,,,,,,
2026-01-17 07:30:00,Saturday,yes,Windows,www.google.com,2,,https://www.google.com/generate_204,123,204,,1.1.1.1,0,9132,0.0,30.0,30.2,31.0,0.4,,
2026-01-17 07:30:00,Saturday,yes,Windows,www.google.com,2,,https://www.google.com/generate_204,123,204,,8.8.8.8,0,9143,0.0,30.0,30.0,30.0,0.0,,
2026-01-17 07:35:00,Saturday,yes,Windows,www.google.com,2,,https://www.google.com/generate_204,113,204,,192.168.0.1,1,18583,100.0,,,,,,
2026-01-17 07:35:00,Saturday,yes,Windows,www.google.com,2,,https://www.google.com/generate_204,113,204,,1.1.1.1,0,9128,0.0,30.0,30.1,31.0,0.3,,
2026-01-17 07:35:00,Saturday,yes,Windows,www.google.com,2,,https://www.google.com/generate_204,113,204,,8.8.8.8,0,9134,0.0,30.0,30.0,30.0,0.0,,
2026-01-17 07:40:00,Saturday,yes,Windows,www.google.com,2,,https://www.google.com/generate_204,112,204,,192.168.0.1,1,18620,100.0,,,,,,
2026-01-17 07:40:00,Saturday,yes,Windows,www.google.com,2,,https://www.google.com/generate_204,112,204,,1.1.1.1,0,9152,0.0,30.0,30.5,31.0,0.5,,
2026-01-17 07:40:00,Saturday,yes,Windows,www.google.com,2,,https://www.google.com/generate_204,112,204,,8.8.8.8,0,9130,0.0,30.0,30.0,30.0,0.0,,
2026-01-17 07:45:00,Saturday,yes,Windows,www.google.com,2,,https://www.google.com/generate_204,111,204,,192.168.0.1,1,18586,100.0,,,,,,
2026-01-17 07:45:00,Saturday,yes,Windows,www.google.com,2,,https://www.google.com/generate_204,111,204,,1.1.1.1,0,9104,0.0,30.0,30.1,31.0,0.3,,
2026-01-17 07:45:00,Saturday,yes,Windows,www.google.com,2,,https://www.google.com/generate_204,111,204,,8.8.8.8,0,9133,0.0,30.0,30.0,30.0,0.0,,
2026-01-17 07:50:00,Saturday,yes,Windows,www.google.com,3,,https://www.google.com/generate_204,240,204,,192.168.0.1,1,18908,100.0,,,,,,
2026-01-17 07:50:00,Saturday,yes,Windows,www.google.com,3,,https://www.google.com/generate_204,240,204,,1.1.1.1,0,9146,0.0,30.0,30.7,35.0,1.4866068747318506,,
2026-01-17 07:50:00,Saturday,yes,Windows,www.google.com,3,,https://www.google.com/generate_204,240,204,,8.8.8.8,0,9132,0.0,30.0,30.0,30.0,0.0,,
2026-01-17 07:55:00,Saturday,yes,Windows,www.google.com,4,,https://www.google.com/generate_204,114,204,,192.168.0.1,1,18587,100.0,,,,,,
2026-01-17 07:55:00,Saturday,yes,Windows,www.google.com,4,,https://www.google.com/generate_204,114,204,,1.1.1.1,0,9178,0.0,30.0,30.9,33.0,0.8306623862918074,,
2026-01-17 07:55:00,Saturday,yes,Windows,www.google.com,4,,https://www.google.com/generate_204,114,204,,8.8.8.8,0,9095,0.0,30.0,30.0,30.0,0.0,,
